,track,url,"insert into musicas (nome, url) values"
5474,Amame una Vez Más,https://open.spotify.com/track/57980zgvkuP2LdDpF4UFp6,"('Amame una Vez Más','https://open.spotify.com/track/57980zgvkuP2LdDpF4UFp6'),"
5475,Historia Entre Tus Dedos,https://open.spotify.com/track/4QiiB6waaWHi19TxR2lwf4,"('Historia Entre Tus Dedos','https://open.spotify.com/track/4QiiB6waaWHi19TxR2lwf4'),"
5476,Tu de Que Vas,https://open.spotify.com/track/6vElrorgVSjGQIdXgGwIbO,"('Tu de Que Vas','https://open.spotify.com/track/6vElrorgVSjGQIdXgGwIbO'),"
5477,Ese Hombre,https://open.spotify.com/track/1W567B2J4KBAaSWoAI6JjT,"('Ese Hombre','https://open.spotify.com/track/1W567B2J4KBAaSWoAI6JjT'),"
5478,Quítate Tú / Mayor Que Yo / La Noche / Rompe la Cintura,https://open.spotify.com/track/4rRvEjsKOGpJhZgWpgZl3s,"('Quítate Tú / Mayor Que Yo / La Noche / Rompe la Cintura','https://open.spotify.com/track/4rRvEjsKOGpJhZgWpgZl3s'),"
5479,Tequila Pa la Razon,https://open.spotify.com/track/2jyiIMtyigCpxM76PCEH71,"('Tequila Pa la Razon','https://open.spotify.com/track/2jyiIMtyigCpxM76PCEH71'),"
5480,Bajito No,https://open.spotify.com/track/2NbMHtHIp8jH4oglpEx0Jc,"('Bajito No','https://open.spotify.com/track/2NbMHtHIp8jH4oglpEx0Jc'),"
5481,Que Se Canse de Llamar,https://open.spotify.com/track/2Ef6uEWmlcCSaZD3hBpkIF,"('Que Se Canse de Llamar','https://open.spotify.com/track/2Ef6uEWmlcCSaZD3hBpkIF'),"
5482,Por Enamorarme,https://open.spotify.com/track/45RaWQq1WhTt8D03FBKHHK,"('Por Enamorarme','https://open.spotify.com/track/45RaWQq1WhTt8D03FBKHHK'),"
5483,Here With You,https://open.spotify.com/track/5NNHkxTCKXAKQpCNqXgx9t,"('Here With You','https://open.spotify.com/track/5NNHkxTCKXAKQpCNqXgx9t'),"
5484,All Or Nothing,https://open.spotify.com/track/11pNf8SA2U3PXzLca8BFt6,"('All Or Nothing','https://open.spotify.com/track/11pNf8SA2U3PXzLca8BFt6'),"
5485,Tamo Activo,https://open.spotify.com/track/1UqwQ9sQlpEzriYvYb2HBM,"('Tamo Activo','https://open.spotify.com/track/1UqwQ9sQlpEzriYvYb2HBM'),"
5486,Show Me,https://open.spotify.com/track/4KGed41iVppbiroOvDGWJd,"('Show Me','https://open.spotify.com/track/4KGed41iVppbiroOvDGWJd'),"
5487,Best Behaviour,https://open.spotify.com/track/2JCxYaz4o7pSXrT1ZMBWOZ,"('Best Behaviour','https://open.spotify.com/track/2JCxYaz4o7pSXrT1ZMBWOZ'),"
5489,Ex (feat. Webb),https://open.spotify.com/track/6EDnqtAZxZu5pGXyPjgvU8,"('Ex (feat. Webb)','https://open.spotify.com/track/6EDnqtAZxZu5pGXyPjgvU8'),"
5490,Lost on You,https://open.spotify.com/track/3SqvR3HYLlCTYzbDXJ52OC,"('Lost on You','https://open.spotify.com/track/3SqvR3HYLlCTYzbDXJ52OC'),"
5492,When Were High,https://open.spotify.com/track/7ohDUXs6SsU3XjTI9pcKTS,"('When Were High','https://open.spotify.com/track/7ohDUXs6SsU3XjTI9pcKTS'),"
5494,Acordando o Prédio,https://open.spotify.com/track/40bK2uosUmAS92c17n98xd,"('Acordando o Prédio','https://open.spotify.com/track/40bK2uosUmAS92c17n98xd'),"
5495,Estaca Zero,https://open.spotify.com/track/5OZqnhkGUxuSuW2P7CzH7y,"('Estaca Zero','https://open.spotify.com/track/5OZqnhkGUxuSuW2P7CzH7y'),"
5496,Tô Fazendo Amor,https://open.spotify.com/track/0wVGdVXKpv5d93SWQF9XBr,"('Tô Fazendo Amor','https://open.spotify.com/track/0wVGdVXKpv5d93SWQF9XBr'),"
5497,Up Till Dawn (On The Move),https://open.spotify.com/track/0tnpz1mvcQdDASkjUdHChV,"('Up Till Dawn (On The Move)','https://open.spotify.com/track/0tnpz1mvcQdDASkjUdHChV'),"
5498,Jäger,https://open.spotify.com/track/4CGkQ2Vl5pW7SGWaan6R2p,"('Jäger','https://open.spotify.com/track/4CGkQ2Vl5pW7SGWaan6R2p'),"
5499,Wild One,https://open.spotify.com/track/2pq9pe4fR25v736ZXa8IRn,"('Wild One','https://open.spotify.com/track/2pq9pe4fR25v736ZXa8IRn'),"
5500,Cheguei,https://open.spotify.com/track/6cbZb9mVAc5s8HtwklLoI0,"('Cheguei','https://open.spotify.com/track/6cbZb9mVAc5s8HtwklLoI0'),"
5502,Despacito,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2,"('Despacito','https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2'),"
5614,Ahora Te Puedes Marchar,https://open.spotify.com/track/1uKjQoh8JZj9ryuYRhpd7E,"('Ahora Te Puedes Marchar','https://open.spotify.com/track/1uKjQoh8JZj9ryuYRhpd7E'),"
5615,7 Years,https://open.spotify.com/track/7129iqBafaphfc3WPCGC0L,"('7 Years','https://open.spotify.com/track/7129iqBafaphfc3WPCGC0L'),"
5623,Lot to Learn,https://open.spotify.com/track/3TRFq09DUgYj1mug6RRqJW,"('Lot to Learn','https://open.spotify.com/track/3TRFq09DUgYj1mug6RRqJW'),"
5625,Hurricane,https://open.spotify.com/track/6xHI9KjUjYT0FPtGO8Mxa1,"('Hurricane','https://open.spotify.com/track/6xHI9KjUjYT0FPtGO8Mxa1'),"
5627,You Aint Gonna,https://open.spotify.com/track/1GeSWa41vd9fJ9LjYDv5d8,"('You Aint Gonna','https://open.spotify.com/track/1GeSWa41vd9fJ9LjYDv5d8'),"
5628,Mayor Que Yo 3,https://open.spotify.com/track/0bMRpUsk1IWi5O2NIkWsqR,"('Mayor Que Yo 3','https://open.spotify.com/track/0bMRpUsk1IWi5O2NIkWsqR'),"
5629,Bad Things (with Camila Cabello),https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,"('Bad Things (with Camila Cabello)','https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj'),"
5632,Trap Paris (feat. Quavo & Ty Dolla $ign),https://open.spotify.com/track/5hfpu8saHLGedbHRtNCYjm,"('Trap Paris (feat. Quavo & Ty Dolla $ign)','https://open.spotify.com/track/5hfpu8saHLGedbHRtNCYjm'),"
5635,Glorious (feat. Skylar Grey),https://open.spotify.com/track/3HVr6jTVwBHBa2flM0eURR,"('Glorious (feat. Skylar Grey)','https://open.spotify.com/track/3HVr6jTVwBHBa2flM0eURR'),"
5645,Cant Hold Us,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn,"('Cant Hold Us','https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn'),"
5650,Got A Little Drunk,https://open.spotify.com/track/04CPpi0k997rSbdlzcxdM8,"('Got A Little Drunk','https://open.spotify.com/track/04CPpi0k997rSbdlzcxdM8'),"
5651,Echo,https://open.spotify.com/track/5JLo5WELPiUJq8LeSrBuzf,"('Echo','https://open.spotify.com/track/5JLo5WELPiUJq8LeSrBuzf'),"
5652,Skateboard P (feat. Big Sean),https://open.spotify.com/track/07pJdL0L9XDGW0HBj0rIS2,"('Skateboard P (feat. Big Sean)','https://open.spotify.com/track/07pJdL0L9XDGW0HBj0rIS2'),"
5653,Veleno 6,https://open.spotify.com/track/7GfXjqXD9aBvDoBdZ7EwPH,"('Veleno 6','https://open.spotify.com/track/7GfXjqXD9aBvDoBdZ7EwPH'),"
5654,Pretty Girl - Cheat Codes X CADE,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR,"('Pretty Girl - Cheat Codes X CADE','https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR'),"
5691,Kung för en dag,https://open.spotify.com/track/6AvK18xgjLRGM2aKqe5rBW,"('Kung för en dag','https://open.spotify.com/track/6AvK18xgjLRGM2aKqe5rBW'),"
5692,Feel,https://open.spotify.com/track/7Is0OPWVcN8DdZpcNuClcy,"('Feel','https://open.spotify.com/track/7Is0OPWVcN8DdZpcNuClcy'),"
5693,Save Me,https://open.spotify.com/track/5ZRcp3KMbqF3KXIEJ7Pg6K,"('Save Me','https://open.spotify.com/track/5ZRcp3KMbqF3KXIEJ7Pg6K'),"
5694,10%,https://open.spotify.com/track/2wFnRPjuqwNySFiK0Qfg8L,"('10%','https://open.spotify.com/track/2wFnRPjuqwNySFiK0Qfg8L'),"
5695,Medo Bobo,https://open.spotify.com/track/2CW04trIoYMbroZWDzPAjs,"('Medo Bobo','https://open.spotify.com/track/2CW04trIoYMbroZWDzPAjs'),"
5696,Sorte Que Cê Beija Bem,https://open.spotify.com/track/4YV827A7aWVswtyt0eWoWM,"('Sorte Que Cê Beija Bem','https://open.spotify.com/track/4YV827A7aWVswtyt0eWoWM'),"
5697,Loca (feat. Cali Y El Dandee),https://open.spotify.com/track/05ZXXyeZFhZtA6DAP3Aw7x,"('Loca (feat. Cali Y El Dandee)','https://open.spotify.com/track/05ZXXyeZFhZtA6DAP3Aw7x'),"
5712,Loin - Pilule Violette,https://open.spotify.com/track/3up1uPuvL5vkfJ6aOeSRtD,"('Loin - Pilule Violette','https://open.spotify.com/track/3up1uPuvL5vkfJ6aOeSRtD'),"
5713,One I Want (feat. PARTYNEXTDOOR),https://open.spotify.com/track/0qfq195ZlBgRNeeABoQCwp,"('One I Want (feat. PARTYNEXTDOOR)','https://open.spotify.com/track/0qfq195ZlBgRNeeABoQCwp'),"
5714,Partykarantén (A mi dalunk),https://open.spotify.com/track/6DY5bEjD5cECA7URVywipv,"('Partykarantén (A mi dalunk)','https://open.spotify.com/track/6DY5bEjD5cECA7URVywipv'),"
5715,Know No Better (feat. Quavo),https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH,"('Know No Better (feat. Quavo)','https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH'),"
5717,Lean On (feat. MØ & DJ Snake),https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4,"('Lean On (feat. MØ & DJ Snake)','https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4'),"
5718,Buscando Huellas (feat. J Balvin & Sean Paul),https://open.spotify.com/track/6urlj8N8TL3MK0ATNGIZYW,"('Buscando Huellas (feat. J Balvin & Sean Paul)','https://open.spotify.com/track/6urlj8N8TL3MK0ATNGIZYW'),"
5720,Cold Water (feat. Justin Bieber & MØ),https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,"('Cold Water (feat. Justin Bieber & MØ)','https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p'),"
5723,Light It Up (feat. Nyla & Fuse ODG),https://open.spotify.com/track/0L7loeTIg6akW84aEQZpCT,"('Light It Up (feat. Nyla & Fuse ODG)','https://open.spotify.com/track/0L7loeTIg6akW84aEQZpCT'),"
5724,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ,"('Run Up (feat. PARTYNEXTDOOR & Nicki Minaj)','https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ'),"
5750,Sua Cara (feat. Anitta & Pabllo Vittar),https://open.spotify.com/track/5gUFvcHTgDNthj7DmZl2L7,"('Sua Cara (feat. Anitta & Pabllo Vittar)','https://open.spotify.com/track/5gUFvcHTgDNthj7DmZl2L7'),"
5819,"Particula (feat. DJ Maphorisa, Nasty C, Ice Prince, Patoranking & Jidenna)",https://open.spotify.com/track/2mZLaQDdLplafm3Y5HMr51,"('Particula (feat. DJ Maphorisa, Nasty C, Ice Prince, Patoranking & Jidenna)','https://open.spotify.com/track/2mZLaQDdLplafm3Y5HMr51'),"
5835,Meilläpäin,https://open.spotify.com/track/4D3ky3APQwcr8Iku0DrMSd,"('Meilläpäin','https://open.spotify.com/track/4D3ky3APQwcr8Iku0DrMSd'),"
5836,Satamiljoonaa Kertaa,https://open.spotify.com/track/49Eo0N8DP9mt3e6EiaqbxY,"('Satamiljoonaa Kertaa','https://open.spotify.com/track/49Eo0N8DP9mt3e6EiaqbxY'),"
5837,Mixet Tahdo,https://open.spotify.com/track/53nNxpVCDUwblGyAazoSS8,"('Mixet Tahdo','https://open.spotify.com/track/53nNxpVCDUwblGyAazoSS8'),"
5838,Bailarina,https://open.spotify.com/track/4JF79kvgjBfb3hwWyeLyR8,"('Bailarina','https://open.spotify.com/track/4JF79kvgjBfb3hwWyeLyR8'),"
5839,Untitled,https://open.spotify.com/track/1i9iliTpiPLizleapSg37I,"('Untitled','https://open.spotify.com/track/1i9iliTpiPLizleapSg37I'),"
5840,Pejamkan Mata (feat. Dayang Nurfaizah),https://open.spotify.com/track/4QLIORoW6wqixcwpEyxoRu,"('Pejamkan Mata (feat. Dayang Nurfaizah)','https://open.spotify.com/track/4QLIORoW6wqixcwpEyxoRu'),"
5841,Felices los 4,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn,"('Felices los 4','https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn'),"
5842,Cuatro Babys,https://open.spotify.com/track/0JoHqmlqE0W0i9prt6kcHR,"('Cuatro Babys','https://open.spotify.com/track/0JoHqmlqE0W0i9prt6kcHR'),"
5843,Sin Contrato,https://open.spotify.com/track/2xNZeeqmwMPVKnD7FSQfgt,"('Sin Contrato','https://open.spotify.com/track/2xNZeeqmwMPVKnD7FSQfgt'),"
5849,Sin Contrato,https://open.spotify.com/track/09S64DUkxIX9EwIaULu6yN,"('Sin Contrato','https://open.spotify.com/track/09S64DUkxIX9EwIaULu6yN'),"
5851,Un Polvo,https://open.spotify.com/track/01vHGJRvJ6EZW9KO8NtZpi,"('Un Polvo','https://open.spotify.com/track/01vHGJRvJ6EZW9KO8NtZpi'),"
5853,Borro Cassette,https://open.spotify.com/track/6DUdDIRgLqCGq1DwkNWQTN,"('Borro Cassette','https://open.spotify.com/track/6DUdDIRgLqCGq1DwkNWQTN'),"
5856,El Perdedor,https://open.spotify.com/track/1iEwyiSLAunPR6uouANE0O,"('El Perdedor','https://open.spotify.com/track/1iEwyiSLAunPR6uouANE0O'),"
5921,Llamame Mas Temprano,https://open.spotify.com/track/5aHJug2wnupoGfgfxRudsk,"('Llamame Mas Temprano','https://open.spotify.com/track/5aHJug2wnupoGfgfxRudsk'),"
5922,El Equivocado,https://open.spotify.com/track/5vy1C7DD9xJ5fRB3KqV6Kq,"('El Equivocado','https://open.spotify.com/track/5vy1C7DD9xJ5fRB3KqV6Kq'),"
5923,Lo Que Pasa en la Noche,https://open.spotify.com/track/2eOleVJlGvBE027wpnYt2H,"('Lo Que Pasa en la Noche','https://open.spotify.com/track/2eOleVJlGvBE027wpnYt2H'),"
5924,La Noche No Es para Dormir,https://open.spotify.com/track/3gEebOzxHpEwElicl1XBy0,"('La Noche No Es para Dormir','https://open.spotify.com/track/3gEebOzxHpEwElicl1XBy0'),"
5928,Uno X Uno,https://open.spotify.com/track/5UT0srpbH055rM8lyCNTJV,"('Uno X Uno','https://open.spotify.com/track/5UT0srpbH055rM8lyCNTJV'),"
5929,Bajo el agua,https://open.spotify.com/track/5QSYWruQQ7kBCHScI4xJ9g,"('Bajo el agua','https://open.spotify.com/track/5QSYWruQQ7kBCHScI4xJ9g'),"
5932,Una y otra vez,https://open.spotify.com/track/0bK3jxkbq5cDKWr68KtO8G,"('Una y otra vez','https://open.spotify.com/track/0bK3jxkbq5cDKWr68KtO8G'),"
5934,Una Lady Como Tú,https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF,"('Una Lady Como Tú','https://open.spotify.com/track/7MHN1aCFtLXjownGhvEQlF'),"
5950,Haberin Var mı?,https://open.spotify.com/track/77JBSUsrRRPsmtxNKjB2Fx,"('Haberin Var mı?','https://open.spotify.com/track/77JBSUsrRRPsmtxNKjB2Fx'),"
5951,Eteği Belinde,https://open.spotify.com/track/3lPrs1fylHXjPPfSioDXDg,"('Eteği Belinde','https://open.spotify.com/track/3lPrs1fylHXjPPfSioDXDg'),"
5952,Dönersen Islık Çal,https://open.spotify.com/track/4JWAN1SBE6r2PHbXTHzQNx,"('Dönersen Islık Çal','https://open.spotify.com/track/4JWAN1SBE6r2PHbXTHzQNx'),"
5953,Dog Days,https://open.spotify.com/track/4VTJo3TBJViHPosFjgvORH,"('Dog Days','https://open.spotify.com/track/4VTJo3TBJViHPosFjgvORH'),"
5954,Pasarla Bien,https://open.spotify.com/track/0ZzVPCGdkpKcxAzMNDD5UZ,"('Pasarla Bien','https://open.spotify.com/track/0ZzVPCGdkpKcxAzMNDD5UZ'),"
5955,Lo Intentamos,https://open.spotify.com/track/4Kzk0koKwzCMiIx4rAqCZp,"('Lo Intentamos','https://open.spotify.com/track/4Kzk0koKwzCMiIx4rAqCZp'),"
5956,Noche Loca,https://open.spotify.com/track/0gzcET27nREY6aD8LJU9wD,"('Noche Loca','https://open.spotify.com/track/0gzcET27nREY6aD8LJU9wD'),"
5957,La Quiero Conocer,https://open.spotify.com/track/2HNBSacyB6jm04n9dX2Mse,"('La Quiero Conocer','https://open.spotify.com/track/2HNBSacyB6jm04n9dX2Mse'),"
5963,Flor Pálida,https://open.spotify.com/track/47TyfLrGhYHHyyQWk64d0M,"('Flor Pálida','https://open.spotify.com/track/47TyfLrGhYHHyyQWk64d0M'),"
5965,Onde - Sondr,https://open.spotify.com/track/5vjIJQcRUSm8DdFAQaX12B,"('Onde - Sondr','https://open.spotify.com/track/5vjIJQcRUSm8DdFAQaX12B'),"
5966,Eu Era,https://open.spotify.com/track/5hkjlU7sUcZb9wOYd1eRBE,"('Eu Era','https://open.spotify.com/track/5hkjlU7sUcZb9wOYd1eRBE'),"
5967,Solteiro Apaixonado,https://open.spotify.com/track/1n8MLpbFR0fuCjNnlyuHxS,"('Solteiro Apaixonado','https://open.spotify.com/track/1n8MLpbFR0fuCjNnlyuHxS'),"
5968,Like It Like It,https://open.spotify.com/track/56fCI6qlI3HOE2rjp9SKAm,"('Like It Like It','https://open.spotify.com/track/56fCI6qlI3HOE2rjp9SKAm'),"
5969,First Kiss,https://open.spotify.com/track/0e2WTl90DATKYgsjNN0K6R,"('First Kiss','https://open.spotify.com/track/0e2WTl90DATKYgsjNN0K6R'),"
5972,Elektrisk,https://open.spotify.com/track/2q83iIfEGIk8kyrdT4uYOG,"('Elektrisk','https://open.spotify.com/track/2q83iIfEGIk8kyrdT4uYOG'),"
5975,What You Do,https://open.spotify.com/track/5rdtA538Bqr7Y9FWfAVWi7,"('What You Do','https://open.spotify.com/track/5rdtA538Bqr7Y9FWfAVWi7'),"
5976,Down,https://open.spotify.com/track/2dqLk7ezV15LEJEwUmEbXB,"('Down','https://open.spotify.com/track/2dqLk7ezV15LEJEwUmEbXB'),"
5977,Amante Não Tem Lar,https://open.spotify.com/track/1t0EUDKUR1F5911t7eh3Wi,"('Amante Não Tem Lar','https://open.spotify.com/track/1t0EUDKUR1F5911t7eh3Wi'),"
5978,Infiel,https://open.spotify.com/track/38MpAndIjGAyVdcC6npX95,"('Infiel','https://open.spotify.com/track/38MpAndIjGAyVdcC6npX95'),"
5979,Amante Não Tem Lar,https://open.spotify.com/track/6P8v1a8jyfwG5kc7Si1kUp,"('Amante Não Tem Lar','https://open.spotify.com/track/6P8v1a8jyfwG5kc7Si1kUp'),"
5980,De Quem É a Culpa?,https://open.spotify.com/track/4YhPcVIxIAJrLhFVPGbJkE,"('De Quem É a Culpa?','https://open.spotify.com/track/4YhPcVIxIAJrLhFVPGbJkE'),"
5981,Eu Sei de Cor  | Acústico,https://open.spotify.com/track/45wqPwIH4A5cr2IyyD4WKf,"('Eu Sei de Cor  | Acústico','https://open.spotify.com/track/45wqPwIH4A5cr2IyyD4WKf'),"
5982,Como Faz Com Ela,https://open.spotify.com/track/2Gvn46nwyQhUnQiFhlP7WX,"('Como Faz Com Ela','https://open.spotify.com/track/2Gvn46nwyQhUnQiFhlP7WX'),"
5983,Eu Sei de Cor,https://open.spotify.com/track/4SjkLzyFBVXaxuB6SbJyJN,"('Eu Sei de Cor','https://open.spotify.com/track/4SjkLzyFBVXaxuB6SbJyJN'),"
5984,No Digas Nada,https://open.spotify.com/track/1RwoXmQ3RvIdfG8bLeX65g,"('No Digas Nada','https://open.spotify.com/track/1RwoXmQ3RvIdfG8bLeX65g'),"
5989,La Ultima Gota,https://open.spotify.com/track/7eCc2IBK328Ox52KbSJtDT,"('La Ultima Gota','https://open.spotify.com/track/7eCc2IBK328Ox52KbSJtDT'),"
5990,Hiling,https://open.spotify.com/track/6xQs6y6CpDqK9VKCktApEL,"('Hiling','https://open.spotify.com/track/6xQs6y6CpDqK9VKCktApEL'),"
5991,Sowieso - Radio Version,https://open.spotify.com/track/07TAUihsoCBnLWWXuZYUyw,"('Sowieso - Radio Version','https://open.spotify.com/track/07TAUihsoCBnLWWXuZYUyw'),"
5992,Chöre,https://open.spotify.com/track/2nYpbaLykC2cjU8Yt5KF1v,"('Chöre','https://open.spotify.com/track/2nYpbaLykC2cjU8Yt5KF1v'),"
5995,Uptown Funk,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS,"('Uptown Funk','https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS'),"
5998,Cold,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k,"('Cold','https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k'),"
6001,Dont Wanna Know,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,"('Dont Wanna Know','https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r'),"
6014,Sunday Morning,https://open.spotify.com/track/5qII2n90lVdPDcgXEEVHNy,"('Sunday Morning','https://open.spotify.com/track/5qII2n90lVdPDcgXEEVHNy'),"
6018,Sugar,https://open.spotify.com/track/494OU6M7NOf4ICYb4zWCf5,"('Sugar','https://open.spotify.com/track/494OU6M7NOf4ICYb4zWCf5'),"
6023,She Will Be Loved - Radio Mix,https://open.spotify.com/track/4llK75pXNWZz6KAho2Gp16,"('She Will Be Loved - Radio Mix','https://open.spotify.com/track/4llK75pXNWZz6KAho2Gp16'),"
6055,Dead Man Walking,https://open.spotify.com/track/5fUsSQu2vgYKZOlU6xm1s2,"('Dead Man Walking','https://open.spotify.com/track/5fUsSQu2vgYKZOlU6xm1s2'),"
6056,Scooteroni - RMX,https://open.spotify.com/track/2ALJr1qNX1OgTPBHUGn98v,"('Scooteroni - RMX','https://open.spotify.com/track/2ALJr1qNX1OgTPBHUGn98v'),"
6057,Alone,https://open.spotify.com/track/12mGwph2YzDIlChtq3EdXP,"('Alone','https://open.spotify.com/track/12mGwph2YzDIlChtq3EdXP'),"
6058,Das Geld muss weg,https://open.spotify.com/track/0ugwgq04vVhkJDIOGr2X6R,"('Das Geld muss weg','https://open.spotify.com/track/0ugwgq04vVhkJDIOGr2X6R'),"
6059,There for You,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y,"('There for You','https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y'),"
6063,Scared to Be Lonely,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH,"('Scared to Be Lonely','https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH'),"
6070,In the Name of Love,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,"('In the Name of Love','https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L'),"
6187,Solo Dance,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN,"('Solo Dance','https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN'),"
6193,All I Wanna Do,https://open.spotify.com/track/0BiGd2FNDQ0eh79ZHfp6tS,"('All I Wanna Do','https://open.spotify.com/track/0BiGd2FNDQ0eh79ZHfp6tS'),"
6217,All Stars,https://open.spotify.com/track/3aLSrx8qhssXrh5yjB6oy9,"('All Stars','https://open.spotify.com/track/3aLSrx8qhssXrh5yjB6oy9'),"
6218,Places,https://open.spotify.com/track/6O85MfGECKBqAK2MgSbCaj,"('Places','https://open.spotify.com/track/6O85MfGECKBqAK2MgSbCaj'),"
6225,Aint No Mountain High Enough,https://open.spotify.com/track/2H3ZUSE54pST4ubRd5FzFR,"('Aint No Mountain High Enough','https://open.spotify.com/track/2H3ZUSE54pST4ubRd5FzFR'),"
6226,Mitakotomonaikeshiki,https://open.spotify.com/track/31FaowDBExlcRt5DHIXOkQ,"('Mitakotomonaikeshiki','https://open.spotify.com/track/31FaowDBExlcRt5DHIXOkQ'),"
6227,Decide Aí - Na Praia,https://open.spotify.com/track/0jIitZeIQRTaZgFQf2WpGK,"('Decide Aí - Na Praia','https://open.spotify.com/track/0jIitZeIQRTaZgFQf2WpGK'),"
6228,Oitava Dose,https://open.spotify.com/track/5kXgLlxHMv3aP7xLxMrjiV,"('Oitava Dose','https://open.spotify.com/track/5kXgLlxHMv3aP7xLxMrjiV'),"
6229,Antídoto,https://open.spotify.com/track/2dvyNlZ8jkLq4DMzVVyXQH,"('Antídoto','https://open.spotify.com/track/2dvyNlZ8jkLq4DMzVVyXQH'),"
6230,Do Teto Ao Chão,https://open.spotify.com/track/5bm2GTEiU87Z95jX03y2Qk,"('Do Teto Ao Chão','https://open.spotify.com/track/5bm2GTEiU87Z95jX03y2Qk'),"
6231,Nessas Horas,https://open.spotify.com/track/5LVWGCl4mjGFXDIvQbOGvr,"('Nessas Horas','https://open.spotify.com/track/5LVWGCl4mjGFXDIvQbOGvr'),"
6232,Exclusividade,https://open.spotify.com/track/1Bq86AS6wf5a5cEB8CM6dZ,"('Exclusividade','https://open.spotify.com/track/1Bq86AS6wf5a5cEB8CM6dZ'),"
6233,Te Assumi Pro Brasil,https://open.spotify.com/track/2d3TbSkAscvT3QRQalq6uT,"('Te Assumi Pro Brasil','https://open.spotify.com/track/2d3TbSkAscvT3QRQalq6uT'),"
6234,A Nossa Praia,https://open.spotify.com/track/4BQMlG5VKApk9AdIsjxDqx,"('A Nossa Praia','https://open.spotify.com/track/4BQMlG5VKApk9AdIsjxDqx'),"
6235,Papel Amassado,https://open.spotify.com/track/2lLOaRPi8yQxQ8BlFZBLOl,"('Papel Amassado','https://open.spotify.com/track/2lLOaRPi8yQxQ8BlFZBLOl'),"
6236,O Nosso Santo Bateu - Na Praia,https://open.spotify.com/track/6SwI4OplF8m5NH8wHKIps8,"('O Nosso Santo Bateu - Na Praia','https://open.spotify.com/track/6SwI4OplF8m5NH8wHKIps8'),"
6237,Loucos,https://open.spotify.com/track/49Fu8EcEOZ9OnpM1XpPpyU,"('Loucos','https://open.spotify.com/track/49Fu8EcEOZ9OnpM1XpPpyU'),"
6238,Party On The West Coast (feat. Snoop Dogg),https://open.spotify.com/track/45OfR7ugJMgbFDuNOVpIq3,"('Party On The West Coast (feat. Snoop Dogg)','https://open.spotify.com/track/45OfR7ugJMgbFDuNOVpIq3'),"
6244,Girl At Coachella (with Matoma & MAGIC! feat. DRAM),https://open.spotify.com/track/4P6tyL5Uom1pIcFtTwO898,"('Girl At Coachella (with Matoma & MAGIC! feat. DRAM)','https://open.spotify.com/track/4P6tyL5Uom1pIcFtTwO898'),"
6247,False Alarm,https://open.spotify.com/track/7gZQfdEQpmwAoPHSbEHzms,"('False Alarm','https://open.spotify.com/track/7gZQfdEQpmwAoPHSbEHzms'),"
